0.0 1:0.5	 2:-0.858576739644	 3:-0.86844963295	 
0.0 1:0.5	 2:-0.731690023472	 3:-1.00475075555	 
0.0 1:0.5	 2:-0.6048033073	 3:-1.14105187816	 
0.0 1:0.5	 2:-0.477916591129	 3:-1.27735300076	 
0.0 1:0.5	 2:-0.296469744642	 3:-1.28831991004	 
0.0 1:0.5	 2:-0.110248814659	 3:-1.28831991004	 
0.0 1:0.5	 2:0.0759721153245	 3:-1.28831991004	 
0.0 1:0.5	 2:0.262193045308	 3:-1.28831991004	 
0.0 1:0.5	 2:0.448413975291	 3:-1.28831991004	 
0.0 1:0.5	 2:0.634634905274	 3:-1.28831991004	 
0.0 1:0.5	 2:0.80996227152	 3:-1.23925218545	 
0.0 1:0.5	 2:0.978688297045	 3:-1.16045013552	 
0.0 1:0.5	 2:1.14741432257	 3:-1.08164808558	 
0.0 1:0.5	 2:1.31614034809	 3:-1.00284603564	 
0.0 1:0.5	 2:1.48486637362	 3:-0.924043985704	 
0.0 1:0.5	 2:1.65359239914	 3:-0.845241935767	 
0.0 1:0.5	 2:1.6856986102	 3:-0.692236478312	 
0.0 1:0.5	 2:1.65994470821	 3:-0.507804997008	 
0.0 1:0.5	 2:1.63419080621	 3:-0.323373515705	 
0.0 1:0.5	 2:1.60843690422	 3:-0.138942034401	 
0.0 1:0.5	 2:1.58268300222	 3:0.0454894469024	 
0.0 1:0.5	 2:1.54185693041	 3:0.226818583651	 
0.0 1:0.5	 2:1.49267919319	 3:0.406428675031	 
0.0 1:0.5	 2:1.44350145597	 3:0.586038766412	 
0.0 1:0.5	 2:1.39432371875	 3:0.765648857792	 
0.0 1:0.5	 2:1.3252961151	 3:0.933246942751	 
0.0 1:0.5	 2:1.18899770899	 3:1.0601365769	 
0.0 1:0.5	 2:1.05269930288	 3:1.18702621105	 
0.0 1:0.5	 2:0.916400896768	 3:1.31391584521	 
0.0 1:0.5	 2:0.780102490657	 3:1.44080547936	 
0.0 1:0.5	 2:0.622014002247	 3:1.52070831427	 
0.0 1:0.5	 2:0.43710548354	 3:1.54277807805	 
0.0 1:0.5	 2:0.252196964834	 3:1.56484784183	 
0.0 1:0.5	 2:0.0672884461271	 3:1.58691760562	 
0.0 1:0.5	 2:-0.11762007258	 3:1.6089873694	 
