0.0 1:0.350619382595	 2:-0.0626959694166	 3:-0.958656784259	 
0.0 1:0.353311725636	 2:0.123560691831	 3:-0.953266191789	 
0.0 1:0.35795202579	 2:0.308781033283	 3:-0.935255452721	 
0.0 1:0.363486656211	 2:0.493525587999	 3:-0.911450654339	 
0.0 1:0.372819600656	 2:0.666884850848	 3:-0.862436548449	 
0.0 1:0.392798344437	 2:0.80833376299	 3:-0.742766560113	 
0.0 1:0.412777088219	 2:0.949782675131	 3:-0.623096571777	 
0.0 1:0.433950685955	 2:1.07945990281	 3:-0.494970450959	 
0.0 1:0.4610393016	 2:1.15086245668	 3:-0.324983000662	 
0.0 1:0.488127917246	 2:1.22226501057	 3:-0.154995550365	 
0.0 1:0.515216532891	 2:1.29366756445	 3:0.0149918999323	 
0.0 1:0.54326179753	 2:1.342478272	 3:0.192595172843	 
0.0 1:0.571333790972	 2:1.39065776264	 3:0.370411232081	 
0.0 1:0.599405784414	 2:1.43883725329	 3:0.548227291319	 
0.0 1:0.627429060343	 2:1.47305007856	 3:0.726626239824	 
0.0 1:0.65521652829	 2:1.43965988153	 3:0.907846554427	 
0.0 1:0.683003996237	 2:1.40626968451	 3:1.08906686903	 
0.0 1:0.710791464183	 2:1.37287948748	 3:1.27028718363	 
0.0 1:0.738578932131	 2:1.33948929046	 3:1.45150749824	 
0.0 1:0.749487719446	 2:1.19528687237	 3:1.53106887701	 
0.0 1:0.754879685203	 2:1.01486531704	 3:1.57740288326	 
0.0 1:0.760271650961	 2:0.834443761712	 3:1.62373688952	 
0.0 1:0.765663616717	 2:0.654022206386	 3:1.67007089578	 
0.0 1:0.766724145711	 2:0.47161285755	 3:1.68861862063	 
0.0 1:0.761737930599	 2:0.28642852218	 3:1.66837632211	 
0.0 1:0.756751715485	 2:0.101244186811	 3:1.64813402357	 
0.0 1:0.751765500372	 2:-0.0839401485582	 3:1.62789172504	 
0.0 1:0.74677928526	 2:-0.269124483927	 3:1.60764942651	 
0.0 1:0.741793070146	 2:-0.454308819297	 3:1.58740712797	 
0.0 1:0.736806855034	 2:-0.639493154666	 3:1.56716482945	 
0.0 1:0.731820639921	 2:-0.824677490036	 3:1.54692253091	 
0.0 1:0.726834424809	 2:-1.00986182541	 3:1.52668023239	 
0.0 1:0.713208955241	 2:-1.1539880916	 3:1.44812581343	 
0.0 1:0.686862381094	 2:-1.23765729004	 3:1.28370813093	 
