0.000000 1:1.076315 2:-1.314041 3:-0.719384 
0.000000 1:1.096010 2:-1.112138 3:-0.774300 
0.000000 1:1.113562 2:-0.916801 3:-0.862997 
0.000000 1:1.125464 2:-0.760847 3:-0.983751 
0.000000 1:1.136161 2:-0.622134 3:-1.088548 
0.000000 1:1.148071 2:-0.488040 3:-1.152719 
0.000000 1:1.159401 2:-0.368757 3:-1.192397 
0.000000 1:1.172143 2:-0.247880 3:-1.202764 
0.000000 1:1.190976 2:-0.090340 3:-1.163631 
0.000000 1:1.212818 2:0.086607 3:-1.103341 
0.000000 1:1.231590 2:0.244756 3:-1.067188 
0.000000 1:1.246968 2:0.381238 3:-1.055475 
0.000000 1:1.261137 2:0.509617 3:-1.051435 
0.000000 1:1.278277 2:0.658501 3:-1.030002 
0.000000 1:1.299363 2:0.834615 3:-0.985473 
0.000000 1:1.319358 2:1.003080 3:-0.947009 
0.000000 1:1.335112 2:1.138930 3:-0.924732 
0.000000 1:1.346334 2:1.233306 3:-0.902710 
0.000000 1:1.355749 2:1.293845 3:-0.836133 
0.000000 1:1.367384 2:1.335969 3:-0.669478 
0.000000 1:1.381745 2:1.360157 3:-0.392074 
0.000000 1:1.397167 2:1.362005 3:-0.031881 
0.000000 1:1.409174 2:1.340540 3:0.307634 
0.000000 1:1.414492 2:1.295237 3:0.550355 
0.000000 1:1.413716 2:1.225109 3:0.712955 
0.000000 1:1.408701 2:1.137467 3:0.820418 
0.000000 1:1.402192 2:1.049181 3:0.894205 
0.000000 1:1.395650 2:0.960700 3:0.967716 
0.000000 1:1.389373 2:0.859832 3:1.079449 
0.000000 1:1.382815 2:0.740376 3:1.232479 
0.000000 1:1.374295 2:0.598467 3:1.397051 
0.000000 1:1.358819 2:0.427196 3:1.472753 
0.000000 1:1.335013 2:0.233302 3:1.409741 
0.000000 1:1.313167 2:0.060520 3:1.338598 
0.000000 1:1.298827 2:-0.072107 3:1.341490 
0.000000 1:1.287258 2:-0.193374 3:1.380639 
0.000000 1:1.272177 2:-0.342387 3:1.408258 
0.000000 1:1.247694 2:-0.556192 3:1.380579 
0.000000 1:1.218374 2:-0.790712 3:1.291900 
0.000000 1:1.193177 2:-0.968516 3:1.154448 
0.000000 1:1.171483 2:-1.090836 3:0.956699 
0.000000 1:1.150123 2:-1.185235 3:0.694820 
0.000000 1:1.128533 2:-1.275260 3:0.416219 
0.000000 1:1.106993 2:-1.371641 3:0.155207 
0.000000 1:1.086428 2:-1.462365 3:-0.097362 
0.000000 1:1.068769 2:-1.534027 3:-0.330305 
0.000000 1:1.057011 2:-1.573918 3:-0.505631 
0.000000 1:1.053777 2:-1.560933 3:-0.615652 
0.000000 1:1.060862 2:-1.472132 3:-0.677123 
0.000000 1:1.076315 2:-1.314041 3:-0.719384 
0.000000 1:2.306907 2:-0.735555 3:-1.213232 
0.000000 1:2.346400 2:-0.565679 3:-1.287922 
0.000000 1:2.372474 2:-0.392338 3:-1.268225 
0.000000 1:2.387568 2:-0.210402 3:-1.164810 
0.000000 1:2.399378 2:-0.040773 3:-1.053132 
0.000000 1:2.415635 2:0.095360 3:-1.009210 
0.000000 1:2.436606 2:0.213254 3:-1.017642 
0.000000 1:2.460673 2:0.338709 3:-1.038423 
0.000000 1:2.489182 2:0.490909 3:-1.058988 
0.000000 1:2.523805 2:0.682360 3:-1.076505 
0.000000 1:2.561258 2:0.897122 3:-1.086817 
0.000000 1:2.595610 2:1.107192 3:-1.081517 
0.000000 1:2.616167 2:1.281019 3:-1.024074 
0.000000 1:2.611581 2:1.389837 3:-0.870436 
0.000000 1:2.583839 2:1.443158 3:-0.623251 
0.000000 1:2.541828 2:1.468147 3:-0.311823 
0.000000 1:2.494858 2:1.471447 3:0.008581 
0.000000 1:2.451779 2:1.446183 3:0.270541 
0.000000 1:2.413689 2:1.366882 3:0.437917 
0.000000 1:2.377086 2:1.201847 3:0.498578 
0.000000 1:2.343816 2:0.996341 3:0.491130 
0.000000 1:2.319107 2:0.846526 3:0.488763 
0.000000 1:2.299789 2:0.774453 3:0.537729 
0.000000 1:2.276195 2:0.741849 3:0.660038 
0.000000 1:2.244802 2:0.713940 3:0.840220 
0.000000 1:2.207812 2:0.661099 3:1.030021 
0.000000 1:2.168561 2:0.564777 3:1.186032 
0.000000 1:2.131238 2:0.418213 3:1.272379 
0.000000 1:2.097871 2:0.239980 3:1.296340 
0.000000 1:2.067948 2:0.075275 3:1.312339 
0.000000 1:2.037937 2:-0.067610 3:1.353536 
0.000000 1:2.000916 2:-0.227320 3:1.423018 
0.000000 1:1.958948 2:-0.411105 3:1.498707 
0.000000 1:1.926726 2:-0.579069 3:1.526532 
0.000000 1:1.911034 2:-0.721245 3:1.471984 
0.000000 1:1.904998 2:-0.879083 3:1.334673 
0.000000 1:1.904983 2:-1.063968 3:1.126264 
0.000000 1:1.914997 2:-1.227602 3:0.874202 
0.000000 1:1.937077 2:-1.336573 3:0.602439 
0.000000 1:1.967953 2:-1.397946 3:0.325048 
0.000000 1:2.004974 2:-1.419493 3:0.051141 
0.000000 1:2.048157 2:-1.400405 3:-0.218479 
0.000000 1:2.094299 2:-1.348450 3:-0.470986 
0.000000 1:2.131455 2:-1.295170 3:-0.661417 
0.000000 1:2.152125 2:-1.260715 3:-0.761922 
0.000000 1:2.164720 2:-1.223884 3:-0.805300 
0.000000 1:2.180204 2:-1.159956 3:-0.837604 
0.000000 1:2.209011 2:-1.055339 3:-0.913836 
0.000000 1:2.256023 2:-0.906204 3:-1.062612 
0.000000 1:2.306907 2:-0.735555 3:-1.213232 
0.000000 1:3.341481 2:0.062513 3:-0.994073 
0.000000 1:3.326908 2:0.221238 3:-0.896107 
0.000000 1:3.309362 2:0.399571 3:-0.773567 
0.000000 1:3.290604 2:0.604019 3:-0.647505 
0.000000 1:3.274299 2:0.800137 3:-0.544520 
0.000000 1:3.264085 2:0.945282 3:-0.487982 
0.000000 1:3.257036 2:1.058732 3:-0.453725 
0.000000 1:3.247123 2:1.189087 3:-0.395089 
0.000000 1:3.233723 2:1.334106 3:-0.304666 
0.000000 1:3.220157 2:1.453926 3:-0.203470 
0.000000 1:3.206034 2:1.529713 3:-0.080584 
0.000000 1:3.186981 2:1.565841 3:0.108860 
0.000000 1:3.161677 2:1.565817 3:0.377645 
0.000000 1:3.133643 2:1.530128 3:0.688203 
0.000000 1:3.107702 2:1.450373 3:0.992286 
0.000000 1:3.090616 2:1.299786 3:1.227677 
0.000000 1:3.087459 2:1.072153 3:1.342699 
0.000000 1:3.097339 2:0.831957 3:1.323732 
0.000000 1:3.117165 2:0.642025 3:1.181140 
0.000000 1:3.139036 2:0.495636 3:1.001230 
0.000000 1:3.154323 2:0.367633 3:0.884671 
0.000000 1:3.158735 2:0.242176 3:0.882716 
0.000000 1:3.150467 2:0.107481 3:1.018749 
0.000000 1:3.134856 2:-0.046324 3:1.239633 
