0.000000 1:1.250000 2:-1.288650 3:-0.783431 
0.000000 1:1.250000 2:-1.083375 3:-0.828494 
0.000000 1:1.250000 2:-0.883212 3:-0.907656 
0.000000 1:1.250000 2:-0.721210 3:-1.020793 
0.000000 1:1.250000 2:-0.577232 3:-1.118816 
0.000000 1:1.250000 2:-0.439681 3:-1.176441 
0.000000 1:1.250000 2:-0.318087 3:-1.210298 
0.000000 1:1.250000 2:-0.196182 3:-1.214767 
0.000000 1:1.250000 2:-0.039615 3:-1.167952 
0.000000 1:1.250000 2:0.135521 3:-1.099036 
0.000000 1:1.250000 2:0.292831 3:-1.055170 
0.000000 1:1.250000 2:0.429446 3:-1.036801 
0.000000 1:1.250000 2:0.558256 3:-1.026498 
0.000000 1:1.250000 2:0.706904 3:-0.997804 
0.000000 1:1.250000 2:0.881897 3:-0.944688 
0.000000 1:1.250000 2:1.049470 3:-0.898009 
0.000000 1:1.250000 2:1.184985 3:-0.869106 
0.000000 1:1.250000 2:1.278841 3:-0.842482 
0.000000 1:1.250000 2:1.336740 3:-0.772956 
0.000000 1:1.250000 2:1.371738 3:-0.604259 
0.000000 1:1.250000 2:1.383846 3:-0.325696 
0.000000 1:1.250000 2:1.369868 3:0.034561 
0.000000 1:1.250000 2:1.333376 3:0.373004 
0.000000 1:1.250000 2:1.277187 3:0.613497 
0.000000 1:1.250000 2:1.199579 3:0.772664 
0.000000 1:1.250000 2:1.106797 3:0.875845 
0.000000 1:1.250000 2:1.014849 3:0.945320 
0.000000 1:1.250000 2:0.922716 3:1.014509 
0.000000 1:1.250000 2:0.816458 3:1.121314 
0.000000 1:1.250000 2:0.689708 3:1.268505 
0.000000 1:1.250000 2:0.539891 3:1.426142 
0.000000 1:1.250000 2:0.364479 3:1.493484 
0.000000 1:1.250000 2:0.172435 3:1.421018 
0.000000 1:1.250000 2:0.001961 3:1.341452 
0.000000 1:1.250000 2:-0.131422 3:1.337874 
0.000000 1:1.250000 2:-0.254986 3:1.371105 
0.000000 1:1.250000 2:-0.405920 3:1.391453 
0.000000 1:1.250000 2:-0.619522 3:1.353347 
0.000000 1:1.250000 2:-0.851256 3:1.253234 
0.000000 1:1.250000 2:-1.023861 3:1.107118 
0.000000 1:1.250000 2:-1.138068 3:0.903417 
0.000000 1:1.250000 2:-1.221402 3:0.636953 
0.000000 1:1.250000 2:-1.299607 3:0.353981 
0.000000 1:1.250000 2:-1.384971 3:0.088286 
0.000000 1:1.250000 2:-1.465022 3:-0.168690 
0.000000 1:1.250000 2:-1.526784 3:-0.405112 
0.000000 1:1.250000 2:-1.559157 3:-0.582371 
0.000000 1:1.250000 2:-1.541273 3:-0.691750 
0.000000 1:1.250000 2:-1.449349 3:-0.748885 
0.000000 1:1.250000 2:-1.288650 3:-0.783431 
0.000000 1:2.250000 2:-0.501232 3:-1.328525 
0.000000 1:2.250000 2:-0.317006 3:-1.373876 
0.000000 1:2.250000 2:-0.147525 3:-1.324975 
0.000000 1:2.250000 2:0.014396 3:-1.191541 
0.000000 1:2.250000 2:0.162419 3:-1.051990 
0.000000 1:2.250000 2:0.290031 3:-0.985351 
0.000000 1:2.250000 2:0.409510 3:-0.973753 
0.000000 1:2.250000 2:0.538932 3:-0.973130 
0.000000 1:2.250000 2:0.695046 3:-0.967764 
0.000000 1:2.250000 2:0.889809 3:-0.952726 
0.000000 1:2.250000 2:1.106486 3:-0.926590 
0.000000 1:2.250000 2:1.315460 3:-0.885756 
0.000000 1:2.250000 2:1.478144 3:-0.799316 
0.000000 1:2.250000 2:1.557283 3:-0.628423 
0.000000 1:2.250000 2:1.562897 3:-0.374098 
0.000000 1:2.250000 2:1.527794 3:-0.060818 
0.000000 1:2.250000 2:1.469278 3:0.257697 
0.000000 1:2.250000 2:1.393484 3:0.513378 
0.000000 1:2.250000 2:1.281919 3:0.666046 
0.000000 1:2.250000 2:1.105238 3:0.698296 
0.000000 1:2.250000 2:0.901240 3:0.656102 
0.000000 1:2.250000 2:0.751935 3:0.628383 
0.000000 1:2.250000 2:0.670440 3:0.664770 
0.000000 1:2.250000 2:0.614251 3:0.780623 
0.000000 1:2.250000 2:0.551589 3:0.954702 
0.000000 1:2.250000 2:0.462149 3:1.134105 
0.000000 1:2.250000 2:0.335761 3:1.272613 
0.000000 1:2.250000 2:0.172590 3:1.333480 
0.000000 1:2.250000 2:-0.010204 3:1.327075 
0.000000 1:2.250000 2:-0.177938 3:1.315059 
0.000000 1:2.250000 2:-0.328721 3:1.331745 
0.000000 1:2.250000 2:-0.501780 3:1.373650 
0.000000 1:2.250000 2:-0.700103 3:1.417637 
0.000000 1:2.250000 2:-0.873377 3:1.416806 
0.000000 1:2.250000 2:-1.004980 3:1.338598 
0.000000 1:2.250000 2:-1.136272 3:1.175607 
0.000000 1:2.250000 2:-1.280884 3:0.937481 
0.000000 1:2.250000 2:-1.395832 3:0.659635 
0.000000 1:2.250000 2:-1.452334 3:0.371494 
0.000000 1:2.250000 2:-1.460169 3:0.085829 
0.000000 1:2.250000 2:-1.428864 3:-0.189633 
0.000000 1:2.250000 2:-1.357766 3:-0.453961 
0.000000 1:2.250000 2:-1.257113 3:-0.695740 
0.000000 1:2.250000 2:-1.167112 3:-0.875694 
0.000000 1:2.250000 2:-1.113280 3:-0.969596 
0.000000 1:2.250000 2:-1.068092 3:-1.006406 
0.000000 1:2.250000 2:-0.997954 3:-1.027637 
0.000000 1:2.250000 2:-0.878666 3:-1.085570 
0.000000 1:2.250000 2:-0.700881 3:-1.207954 
0.000000 1:2.250000 2:-0.501232 3:-1.328525 
0.000000 1:3.250000 2:0.006588 3:-1.000207 
0.000000 1:3.250000 2:0.170688 3:-0.910349 
0.000000 1:3.250000 2:0.355761 3:-0.796882 
0.000000 1:3.250000 2:0.567125 3:-0.681263 
0.000000 1:3.250000 2:0.768869 3:-0.588347 
0.000000 1:3.250000 2:0.917071 3:-0.539318 
0.000000 1:3.250000 2:1.032353 3:-0.510957 
0.000000 1:3.250000 2:1.165896 3:-0.459041 
0.000000 1:3.250000 2:1.315877 3:-0.376023 
0.000000 1:3.250000 2:1.441286 3:-0.280870 
0.000000 1:3.250000 2:1.523916 3:-0.161638 
0.000000 1:3.250000 2:1.570663 3:0.026437 
0.000000 1:3.250000 2:1.585746 3:0.295989 
0.000000 1:3.250000 2:1.567541 3:0.609317 
0.000000 1:3.250000 2:1.504944 3:0.918480 
0.000000 1:3.250000 2:1.367713 3:1.162498 
0.000000 1:3.250000 2:1.146733 3:1.289875 
0.000000 1:3.250000 2:0.905670 3:1.283545 
0.000000 1:3.250000 2:0.707880 3:1.150582 
0.000000 1:3.250000 2:0.551501 3:0.977894 
0.000000 1:3.250000 2:0.417053 3:0.867766 
0.000000 1:3.250000 2:0.291589 3:0.872434 
0.000000 1:3.250000 2:0.164652 3:1.015971 
0.000000 1:3.250000 2:0.023389 3:1.245611 
0.000000 1:3.250000 2:-0.145750 3:1.464494 
0.000000 1:3.250000 2:-0.343612 3:1.604939 
0.000000 1:3.250000 2:-0.560257 3:1.625605 
0.000000 1:3.250000 2:-0.783622 3:1.524769 
0.000000 1:3.250000 2:-0.999464 3:1.346458 
0.000000 1:3.250000 2:-1.189115 3:1.115370 
0.000000 1:3.250000 2:-1.326736 3:0.819432 
0.000000 1:3.250000 2:-1.399399 3:0.465284 
0.000000 1:3.250000 2:-1.426831 3:0.112951 
0.000000 1:3.250000 2:-1.427752 3:-0.185508 
0.000000 1:3.250000 2:-1.400504 3:-0.433572 
0.000000 1:3.250000 2:-1.340250 3:-0.644254 
