0.0 1:0.5	 2:-0.648305178253	 3:-1.24554119773	 
0.0 1:0.5	 2:-0.478274755111	 3:-1.19132497931	 
0.0 1:0.5	 2:-0.308244331969	 3:-1.13710876089	 
0.0 1:0.5	 2:-0.138213908827	 3:-1.08289254248	 
0.0 1:0.5	 2:0.0316780059455	 3:-1.02825431791	 
0.0 1:0.5	 2:0.200766111473	 3:-0.971167053985	 
0.0 1:0.5	 2:0.369854217001	 3:-0.914079790062	 
0.0 1:0.5	 2:0.538942322529	 3:-0.856992526139	 
0.0 1:0.5	 2:0.698950047799	 3:-0.780945512879	 
0.0 1:0.5	 2:0.849421296657	 3:-0.684986425762	 
0.0 1:0.5	 2:0.999892545516	 3:-0.589027338645	 
0.0 1:0.5	 2:1.15036379437	 3:-0.493068251529	 
0.0 1:0.5	 2:1.29638361308	 3:-0.391939901327	 
0.0 1:0.5	 2:1.41361021274	 3:-0.257375167966	 
0.0 1:0.5	 2:1.5308368124	 3:-0.122810434605	 
0.0 1:0.5	 2:1.60514999764	 3:0.0265839431206	 
0.0 1:0.5	 2:1.59601666068	 3:0.204815043912	 
0.0 1:0.5	 2:1.58688332372	 3:0.383046144702	 
0.0 1:0.5	 2:1.57774998675	 3:0.561277245493	 
0.0 1:0.5	 2:1.53916897621	 3:0.730497427635	 
0.0 1:0.5	 2:1.4470006635	 3:0.883320021728	 
0.0 1:0.5	 2:1.35483235079	 3:1.03614261582	 
0.0 1:0.5	 2:1.26266403808	 3:1.18896520991	 
0.0 1:0.5	 2:1.10918826247	 3:1.26595466014	 
0.0 1:0.5	 2:0.940448568874	 3:1.32406368644	 
0.0 1:0.5	 2:0.767634461839	 3:1.36707079383	 
0.0 1:0.5	 2:0.592565298924	 3:1.40171947822	 
0.0 1:0.5	 2:0.417496136009	 3:1.4363681626	 
0.0 1:0.5	 2:0.242426973094	 3:1.47101684698	 
0.0 1:0.5	 2:0.0673578101788	 3:1.50566553136	 
0.0 1:0.5	 2:-0.107711352736	 3:1.54031421575	 
0.0 1:0.5	 2:-0.282086284728	 3:1.52911341843	 
0.0 1:0.5	 2:-0.456026164232	 3:1.48918020604	 
0.0 1:0.5	 2:-0.629966043736	 3:1.44924699366	 
0.0 1:0.5	 2:-0.769087281218	 3:1.35821329372	 
0.0 1:0.5	 2:-0.86989041499	 3:1.21094323106	 
0.0 1:0.5	 2:-0.970693548762	 3:1.0636731684	 
0.0 1:0.5	 2:-1.07149668253	 3:0.916403105748	 
0.0 1:0.5	 2:-1.1351323655	 3:0.754443433716	 
0.0 1:0.5	 2:-1.16224975589	 3:0.578050717676	 
0.0 1:0.5	 2:-1.18936714628	 3:0.401658001637	 
0.0 1:0.5	 2:-1.21648453667	 3:0.225265285598	 
0.0 1:0.5	 2:-1.20823914643	 3:0.0508772280247	 
0.0 1:0.5	 2:-1.16136071507	 3:-0.121320785337	 
0.0 1:0.5	 2:-1.1144822837	 3:-0.293518798699	 
0.0 1:0.5	 2:-1.06760385233	 3:-0.465716812061	 
0.0 1:0.5	 2:-0.997804996475	 3:-0.628701822784	 
0.0 1:0.5	 2:-0.912465476963	 3:-0.785440170174	 
0.0 1:0.5	 2:-0.81234598395	 3:-0.931900830608	 
0.0 1:0.5	 2:-0.719573112363	 3:-1.08192388599	 
0.0 1:1.0	 2:-0.0181914990863	 3:-1.14179182769	 
0.0 1:1.0	 2:0.158974709365	 3:-1.10082998466	 
0.0 1:1.0	 2:0.336140917817	 3:-1.05986814163	 
0.0 1:1.0	 2:0.513307126269	 3:-1.0189062986	 
0.0 1:1.0	 2:0.690473334721	 3:-0.977944455566	 
0.0 1:1.0	 2:0.834080045633	 3:-0.870700220791	 
0.0 1:1.0	 2:0.971962225373	 3:-0.752149630274	 
0.0 1:1.0	 2:1.10280055025	 3:-0.626602794477	 
0.0 1:1.0	 2:1.22041331604	 3:-0.487919791466	 
0.0 1:1.0	 2:1.30778980228	 3:-0.33211647585	 
0.0 1:1.0	 2:1.36620531769	 3:-0.159914949837	 
0.0 1:1.0	 2:1.42462083309	 3:0.0122865761764	 
0.0 1:1.0	 2:1.45077205213	 3:0.189811591273	 
0.0 1:1.0	 2:1.45077205213	 3:0.371651460393	 
0.0 1:1.0	 2:1.45077205213	 3:0.553491329514	 
0.0 1:1.0	 2:1.37657053605	 3:0.713402584162	 
0.0 1:1.0	 2:1.27772581761	 3:0.866031086216	 
0.0 1:1.0	 2:1.17888109918	 3:1.01865958827	 
0.0 1:1.0	 2:1.05871384024	 3:1.15388859047	 
0.0 1:1.0	 2:0.929011745131	 3:1.28133702917	 
0.0 1:1.0	 2:0.798527990834	 3:1.40773158221	 
0.0 1:1.0	 2:0.638921634996	 3:1.49486107881	 
0.0 1:1.0	 2:0.479315279158	 3:1.58199057541	 
0.0 1:1.0	 2:0.306593946146	 3:1.61772462476	 
0.0 1:1.0	 2:0.124754077025	 3:1.61772462476	 
0.0 1:1.0	 2:-0.0570857920952	 3:1.61772462476	 
0.0 1:1.0	 2:-0.238925661216	 3:1.61772462476	 
0.0 1:1.0	 2:-0.416440437665	 3:1.59595775495	 
0.0 1:1.0	 2:-0.584466893121	 3:1.52643906488	 
0.0 1:1.0	 2:-0.752493348576	 3:1.45692037481	 
0.0 1:1.0	 2:-0.920519804032	 3:1.38740168474	 
0.0 1:1.0	 2:-1.08854625949	 3:1.31788299467	 
0.0 1:1.0	 2:-1.22181428519	 3:1.20975109123	 
0.0 1:1.0	 2:-1.30855713485	 3:1.04993427097	 
0.0 1:1.0	 2:-1.3952999845	 3:0.890117450722	 
0.0 1:1.0	 2:-1.48204283416	 3:0.730300630471	 
0.0 1:1.0	 2:-1.51688944724	 3:0.561862203207	 
0.0 1:1.0	 2:-1.48648119707	 3:0.382582878343	 
0.0 1:1.0	 2:-1.4560729469	 3:0.203303553479	 
0.0 1:1.0	 2:-1.40496279542	 3:0.0296711159326	 
0.0 1:1.0	 2:-1.34012797196	 3:-0.140217623156	 
0.0 1:1.0	 2:-1.23623094816	 3:-0.284549382979	 
0.0 1:1.0	 2:-1.10652885305	 3:-0.411997821679	 
0.0 1:1.0	 2:-0.976826757946	 3:-0.53944626038	 
0.0 1:1.0	 2:-0.863807453378	 3:-0.68080840536	 
0.0 1:1.0	 2:-0.761716078704	 3:-0.831284613509	 
0.0 1:1.0	 2:-0.659089150625	 3:-0.981375219754	 
0.0 1:1.0	 2:-0.548762229163	 3:-1.12592178112	 
0.0 1:1.0	 2:-0.377812151715	 3:-1.17300726293	 
0.0 1:1.0	 2:-0.198265830592	 3:-1.16706974562	 
0.0 1:1.5	 2:-0.518137762787	 3:-1.24138367745	 
0.0 1:1.5	 2:-0.338664206268	 3:-1.21127569544	 
0.0 1:1.5	 2:-0.159190649749	 3:-1.18116771343	 
0.0 1:1.5	 2:0.0202829067707	 3:-1.15105973142	 
0.0 1:1.5	 2:0.183440271332	 3:-1.07373054447	 
0.0 1:1.5	 2:0.343217341839	 3:-0.986618342047	 
0.0 1:1.5	 2:0.502994412345	 3:-0.899506139625	 
0.0 1:1.5	 2:0.662771482852	 3:-0.812393937203	 
0.0 1:1.5	 2:0.821053514572	 3:-0.722657612546	 
0.0 1:1.5	 2:0.977460667812	 3:-0.62963046336	 
0.0 1:1.5	 2:1.13386782105	 3:-0.536603314173	 
0.0 1:1.5	 2:1.26093778375	 3:-0.417211735839	 
0.0 1:1.5	 2:1.33678920919	 3:-0.251791636305	 
0.0 1:1.5	 2:1.41026891643	 3:-0.0856231301946	 
0.0 1:1.5	 2:1.44309943057	 3:0.0933724155916	 
0.0 1:1.5	 2:1.47592994472	 3:0.272367961378	 
0.0 1:1.5	 2:1.48537101968	 3:0.451711179751	 
0.0 1:1.5	 2:1.45787519756	 3:0.631603447056	 
0.0 1:1.5	 2:1.36882248187	 3:0.786693214816	 
0.0 1:1.5	 2:1.26392041828	 3:0.93539696435	 
0.0 1:1.5	 2:1.1590183547	 3:1.08410071388	 
0.0 1:1.5	 2:1.05411629111	 3:1.23280446342	 
0.0 1:1.5	 2:0.920962432816	 3:1.35279617229	 
0.0 1:1.5	 2:0.77058307055	 3:1.45528175896	 
0.0 1:1.5	 2:0.6111035232	 3:1.531468075	 
0.0 1:1.5	 2:0.429543223199	 3:1.54384165711	 
0.0 1:1.5	 2:0.247982923199	 3:1.55621523921	 
0.0 1:1.5	 2:0.066422623198	 3:1.56858882132	 
0.0 1:1.5	 2:-0.115158444508	 3:1.57055628085	 
0.0 1:1.5	 2:-0.296766686451	 3:1.5589074814	 
0.0 1:1.5	 2:-0.478374928395	 3:1.54725868195	 
0.0 1:1.5	 2:-0.659983170338	 3:1.5356098825	 
0.0 1:1.5	 2:-0.823510795463	 3:1.48444538803	 
0.0 1:1.5	 2:-0.951055650519	 3:1.35463954063	 
0.0 1:1.5	 2:-1.07860050557	 3:1.22483369323	 
0.0 1:1.5	 2:-1.20614536063	 3:1.09502784583	 
