0.000000 1:1.250000 2:-0.742588 3:-1.012218 
0.000000 1:1.250000 2:-0.579441 3:-1.063479 
0.000000 1:1.250000 2:-0.415104 3:-1.097133 
0.000000 1:1.250000 2:-0.240064 3:-1.121716 
0.000000 1:1.250000 2:-0.048072 3:-1.144258 
0.000000 1:1.250000 2:0.151353 3:-1.164513 
0.000000 1:1.250000 2:0.343939 3:-1.180042 
0.000000 1:1.250000 2:0.517463 3:-1.188270 
0.000000 1:1.250000 2:0.671667 3:-1.185826 
0.000000 1:1.250000 2:0.810622 3:-1.169052 
0.000000 1:1.250000 2:0.937859 3:-1.134289 
0.000000 1:1.250000 2:1.053027 3:-1.077879 
0.000000 1:1.250000 2:1.154092 3:-0.996162 
0.000000 1:1.250000 2:1.239017 3:-0.885823 
0.000000 1:1.250000 2:1.305762 3:-0.746532 
0.000000 1:1.250000 2:1.352289 3:-0.579496 
0.000000 1:1.250000 2:1.376632 3:-0.386594 
0.000000 1:1.250000 2:1.377621 3:-0.176832 
0.000000 1:1.250000 2:1.354568 3:0.036436 
0.000000 1:1.250000 2:1.307016 3:0.240291 
0.000000 1:1.250000 2:1.237509 3:0.428551 
0.000000 1:1.250000 2:1.150756 3:0.599889 
0.000000 1:1.250000 2:1.051234 3:0.753122 
0.000000 1:1.250000 2:0.938497 3:0.887698 
0.000000 1:1.250000 2:0.807920 3:1.003599 
0.000000 1:1.250000 2:0.655000 3:1.100926 
0.000000 1:1.250000 2:0.481098 3:1.182120 
0.000000 1:1.250000 2:0.293433 3:1.251956 
0.000000 1:1.250000 2:0.099463 3:1.315194 
0.000000 1:1.250000 2:-0.093952 3:1.372843 
0.000000 1:1.250000 2:-0.280657 3:1.421497 
0.000000 1:1.250000 2:-0.454581 3:1.457413 
0.000000 1:1.250000 2:-0.611822 3:1.472961 
0.000000 1:1.250000 2:-0.751477 3:1.455123 
0.000000 1:1.250000 2:-0.872885 3:1.390546 
0.000000 1:1.250000 2:-0.976595 3:1.270223 
0.000000 1:1.250000 2:-1.065142 3:1.092276 
0.000000 1:1.250000 2:-1.141228 3:0.855610 
0.000000 1:1.250000 2:-1.205847 3:0.574506 
0.000000 1:1.250000 2:-1.256660 3:0.293098 
0.000000 1:1.250000 2:-1.290959 3:0.058856 
0.000000 1:1.250000 2:-1.308087 3:-0.103526 
0.000000 1:1.250000 2:-1.312132 3:-0.222003 
0.000000 1:1.250000 2:-1.307844 3:-0.331927 
0.000000 1:1.250000 2:-1.295004 3:-0.457427 
0.000000 1:1.250000 2:-1.259651 3:-0.591616 
0.000000 1:1.250000 2:-1.185476 3:-0.722299 
0.000000 1:1.250000 2:-1.063502 3:-0.838985 
0.000000 1:1.250000 2:-0.909077 3:-0.936845 
0.000000 1:1.250000 2:-0.742588 3:-1.012218 
0.000000 1:2.250000 2:0.392838 3:-1.125810 
0.000000 1:2.250000 2:0.556504 3:-1.086323 
0.000000 1:2.250000 2:0.699897 3:-1.037792 
0.000000 1:2.250000 2:0.829101 3:-0.995023 
0.000000 1:2.250000 2:0.947293 3:-0.955686 
0.000000 1:2.250000 2:1.055708 3:-0.906302 
0.000000 1:2.250000 2:1.151796 3:-0.827176 
0.000000 1:2.250000 2:1.227188 3:-0.689272 
0.000000 1:2.250000 2:1.277449 3:-0.473146 
0.000000 1:2.250000 2:1.315884 3:-0.200954 
0.000000 1:2.250000 2:1.358355 3:0.096223 
0.000000 1:2.250000 2:1.398902 3:0.404436 
0.000000 1:2.250000 2:1.417526 3:0.720503 
0.000000 1:2.250000 2:1.396337 3:1.024345 
0.000000 1:2.250000 2:1.321086 3:1.269408 
0.000000 1:2.250000 2:1.184592 3:1.416356 
0.000000 1:2.250000 2:1.006706 3:1.463831 
0.000000 1:2.250000 2:0.813662 3:1.421447 
0.000000 1:2.250000 2:0.627329 3:1.315946 
0.000000 1:2.250000 2:0.466408 3:1.185225 
0.000000 1:2.250000 2:0.328435 3:1.073395 
0.000000 1:2.250000 2:0.178214 3:1.033907 
0.000000 1:2.250000 2:-0.011709 3:1.099318 
0.000000 1:2.250000 2:-0.226552 3:1.215369 
0.000000 1:2.250000 2:-0.442036 3:1.308913 
0.000000 1:2.250000 2:-0.646249 3:1.339508 
0.000000 1:2.250000 2:-0.835273 3:1.288114 
0.000000 1:2.250000 2:-1.006260 3:1.154128 
0.000000 1:2.250000 2:-1.157818 3:0.964980 
0.000000 1:2.250000 2:-1.288047 3:0.746443 
0.000000 1:2.250000 2:-1.392512 3:0.508011 
0.000000 1:2.250000 2:-1.466270 3:0.255379 
