0.0 1:-0.0	 2:-0.697493	 3:-1.22667	 
0.0 1:-0.0	 2:-0.522329	 3:-1.171845	 
0.0 1:-0.0	 2:-0.347164	 3:-1.11702	 
0.0 1:-0.0	 2:-0.172038	 3:-1.062086	 
0.0 1:-0.0	 2:0.002789	 3:-1.006305	 
0.0 1:-0.0	 2:0.177132	 3:-0.949154	 
0.0 1:-0.0	 2:0.351253	 3:-0.891373	 
0.0 1:-0.0	 2:0.522912	 3:-0.82872	 
0.0 1:-0.0	 2:0.687089	 3:-0.751265	 
0.0 1:-0.0	 2:0.843686	 3:-0.658818	 
0.0 1:-0.0	 2:0.997726	 3:-0.561313	 
0.0 1:-0.0	 2:1.150594	 3:-0.462497	 
0.0 1:-0.0	 2:1.29357	 3:-0.352639	 
0.0 1:-0.0	 2:1.420343	 3:-0.224679	 
0.0 1:-0.0	 2:1.528619	 3:-0.084736	 
0.0 1:-0.0	 2:1.593877	 3:0.069345	 
0.0 1:-0.0	 2:1.606281	 3:0.240913	 
0.0 1:-0.0	 2:1.597836	 3:0.419449	 
0.0 1:-0.0	 2:1.582048	 3:0.595655	 
0.0 1:-0.0	 2:1.538257	 3:0.763033	 
0.0 1:-0.0	 2:1.460468	 3:0.91977	 
0.0 1:-0.0	 2:1.369342	 3:1.072364	 
0.0 1:-0.0	 2:1.262828	 3:1.205992	 
0.0 1:-0.0	 2:1.121442	 3:1.296886	 
0.0 1:-0.0	 2:0.955559	 3:1.355432	 
0.0 1:-0.0	 2:0.782949	 3:1.39946	 
0.0 1:-0.0	 2:0.608017	 3:1.43543	 
0.0 1:-0.0	 2:0.432473	 3:1.469281	 
0.0 1:-0.0	 2:0.25693	 3:1.503131	 
0.0 1:-0.0	 2:0.081386	 3:1.536982	 
0.0 1:-0.0	 2:-0.09424	 3:1.559186	 
0.0 1:-0.0	 2:-0.270115	 3:1.55062	 
0.0 1:-0.0	 2:-0.446223	 3:1.515502	 
0.0 1:-0.0	 2:-0.613916	 3:1.459692	 
0.0 1:-0.0	 2:-0.755069	 3:1.362263	 
0.0 1:-0.0	 2:-0.868492	 3:1.221411	 
0.0 1:-0.0	 2:-0.972248	 3:1.065494	 
0.0 1:-0.0	 2:-1.066485	 3:0.905541	 
0.0 1:-0.0	 2:-1.132168	 3:0.733508	 
0.0 1:-0.0	 2:-1.169311	 3:0.549448	 
0.0 1:-0.0	 2:-1.196946	 3:0.3614	 
0.0 1:-0.0	 2:-1.215354	 3:0.17377	 
0.0 1:-0.0	 2:-1.205146	 3:-0.012528	 
0.0 1:-0.0	 2:-1.165398	 3:-0.1974	 
0.0 1:-0.0	 2:-1.115501	 3:-0.381763	 
0.0 1:-0.0	 2:-1.059585	 3:-0.563699	 
0.0 1:-0.0	 2:-0.987551	 3:-0.739117	 
0.0 1:-0.0	 2:-0.897469	 3:-0.906043	 
0.0 1:-0.0	 2:-0.797492	 3:-1.066775	 
0.0 1:0.525	 2:-0.331205	 3:-1.311825	 
0.0 1:0.525	 2:-0.132686	 3:-1.25747	 
0.0 1:0.525	 2:0.065001	 3:-1.201227	 
0.0 1:0.525	 2:0.258165	 3:-1.135854	 
0.0 1:0.525	 2:0.44211	 3:-1.054652	 
0.0 1:0.525	 2:0.616338	 3:-0.960027	 
0.0 1:0.525	 2:0.78254	 3:-0.858234	 
0.0 1:0.525	 2:0.93766	 3:-0.748219	 
0.0 1:0.525	 2:1.076079	 3:-0.623687	 
0.0 1:0.525	 2:1.197803	 3:-0.486029	 
0.0 1:0.525	 2:1.306536	 3:-0.344095	 
0.0 1:0.525	 2:1.402392	 3:-0.202338	 
0.0 1:0.525	 2:1.481663	 3:-0.055276	 
0.0 1:0.525	 2:1.539627	 3:0.098903	 
0.0 1:0.525	 2:1.571053	 3:0.251549	 
0.0 1:0.525	 2:1.565749	 3:0.407927	 
0.0 1:0.525	 2:1.523333	 3:0.574935	 
0.0 1:0.525	 2:1.463298	 3:0.741909	 
0.0 1:0.525	 2:1.394531	 3:0.901717	 
0.0 1:0.525	 2:1.305084	 3:1.05279	 
0.0 1:0.525	 2:1.190553	 3:1.191624	 
0.0 1:0.525	 2:1.063776	 3:1.315868	 
0.0 1:0.525	 2:0.924411	 3:1.415273	 
0.0 1:0.525	 2:0.760664	 3:1.477905	 
0.0 1:0.525	 2:0.580174	 3:1.513329	 
0.0 1:0.525	 2:0.395496	 3:1.535863	 
0.0 1:0.525	 2:0.211153	 3:1.546766	 
0.0 1:0.525	 2:0.030843	 3:1.544472	 
0.0 1:0.525	 2:-0.144774	 3:1.531902	 
0.0 1:0.525	 2:-0.318112	 3:1.515096	 
0.0 1:0.525	 2:-0.490177	 3:1.488952	 
0.0 1:0.525	 2:-0.655861	 3:1.436726	 
0.0 1:0.525	 2:-0.806408	 3:1.355881	 
0.0 1:0.525	 2:-0.939111	 3:1.252872	 
0.0 1:0.525	 2:-1.05274	 3:1.119861	 
0.0 1:0.525	 2:-1.141521	 3:0.957493	 
0.0 1:0.525	 2:-1.20395	 3:0.785297	 
0.0 1:0.525	 2:-1.241929	 3:0.611758	 
0.0 1:0.525	 2:-1.254017	 3:0.430948	 
0.0 1:0.525	 2:-1.24212	 3:0.244464	 
0.0 1:0.525	 2:-1.213179	 3:0.063607	 
0.0 1:0.525	 2:-1.166794	 3:-0.106323	 
0.0 1:0.525	 2:-1.096624	 3:-0.271359	 
0.0 1:0.525	 2:-1.008692	 3:-0.439336	 
0.0 1:0.525	 2:-0.91868	 3:-0.612995	 
0.0 1:0.525	 2:-0.828892	 3:-0.789969	 
0.0 1:0.525	 2:-0.728282	 3:-0.961548	 
0.0 1:0.525	 2:-0.607758	 3:-1.110894	 
0.0 1:0.525	 2:-0.471132	 3:-1.22466	 
0.0 1:1.05	 2:-0.115998	 3:-1.171797	 
0.0 1:1.05	 2:0.073992	 3:-1.129329	 
0.0 1:1.05	 2:0.263983	 3:-1.08686	 
0.0 1:1.05	 2:0.453974	 3:-1.044391	 
0.0 1:1.05	 2:0.634948	 3:-0.98488	 
0.0 1:1.05	 2:0.796314	 3:-0.888481	 
0.0 1:1.05	 2:0.943654	 3:-0.767584	 
0.0 1:1.05	 2:1.082115	 3:-0.636943	 
0.0 1:1.05	 2:1.203495	 3:-0.493636	 
0.0 1:1.05	 2:1.297473	 3:-0.334486	 
0.0 1:1.05	 2:1.368019	 3:-0.163058	 
0.0 1:1.05	 2:1.422377	 3:0.013556	 
0.0 1:1.05	 2:1.452885	 3:0.19344	 
0.0 1:1.05	 2:1.461246	 3:0.37635	 
0.0 1:1.05	 2:1.443531	 3:0.554195	 
0.0 1:1.05	 2:1.381274	 3:0.718161	 
0.0 1:1.05	 2:1.287488	 3:0.872305	 
0.0 1:1.05	 2:1.182068	 3:1.020061	 
0.0 1:1.05	 2:1.063498	 3:1.156954	 
0.0 1:1.05	 2:0.934579	 3:1.2852	 
0.0 1:1.05	 2:0.795614	 3:1.401079	 
0.0 1:1.05	 2:0.641954	 3:1.497033	 
0.0 1:1.05	 2:0.477869	 3:1.570456	 
0.0 1:1.05	 2:0.305172	 3:1.609688	 
0.0 1:1.05	 2:0.124804	 3:1.618695	 
0.0 1:1.05	 2:-0.05781	 3:1.618934	 
0.0 1:1.05	 2:-0.239319	 3:1.613833	 
0.0 1:1.05	 2:-0.41623	 3:1.586343	 
0.0 1:1.05	 2:-0.58728	 3:1.530075	 
0.0 1:1.05	 2:-0.755962	 3:1.46208	 
0.0 1:1.05	 2:-0.924644	 3:1.394085	 
0.0 1:1.05	 2:-1.084631	 3:1.316566	 
0.0 1:1.05	 2:-1.215577	 3:1.207044	 
0.0 1:1.05	 2:-1.314444	 3:1.062025	 
0.0 1:1.05	 2:-1.401579	 3:0.903988	 
0.0 1:1.05	 2:-1.475574	 3:0.743571	 
0.0 1:1.05	 2:-1.506416	 3:0.575255	 
0.0 1:1.05	 2:-1.490284	 3:0.398308	 
0.0 1:1.05	 2:-1.451792	 3:0.219543	 
0.0 1:1.05	 2:-1.398879	 3:0.044222	 
0.0 1:1.05	 2:-1.32303	 3:-0.121866	 
0.0 1:1.05	 2:-1.215999	 3:-0.270458	 
0.0 1:1.05	 2:-1.084791	 3:-0.404437	 
0.0 1:1.05	 2:-0.951145	 3:-0.537695	 
0.0 1:1.05	 2:-0.829351	 3:-0.680128	 
0.0 1:1.05	 2:-0.717706	 3:-0.830427	 
0.0 1:1.05	 2:-0.606636	 3:-0.981421	 
0.0 1:1.05	 2:-0.47499	 3:-1.105115	 
0.0 1:1.05	 2:-0.306109	 3:-1.164512	 
0.0 1:1.75	 2:-0.537513	 3:-1.213049	 
0.0 1:1.75	 2:-0.353529	 3:-1.183389	 
0.0 1:1.75	 2:-0.169546	 3:-1.153729	 
0.0 1:1.75	 2:0.009978	 3:-1.111953	 
0.0 1:1.75	 2:0.179705	 3:-1.043555	 
0.0 1:1.75	 2:0.343183	 3:-0.958175	 
0.0 1:1.75	 2:0.505752	 3:-0.870318	 
0.0 1:1.75	 2:0.667926	 3:-0.781796	 
