0.0 1:1.0	 2:0.652985634474	 3:-0.842143015942	 
0.0 1:1.0	 2:0.826655283172	 3:-0.788997760474	 
0.0 1:1.0	 2:0.974366319279	 3:-0.731286325539	 
0.0 1:1.0	 2:1.09415960222	 3:-0.653788112911	 
0.0 1:1.0	 2:1.18425966086	 3:-0.541758168061	 
0.0 1:1.0	 2:1.24711542091	 3:-0.391391341433	 
0.0 1:1.0	 2:1.28940020494	 3:-0.209822288444	 
0.0 1:1.0	 2:1.31797100496	 3:-0.00466130820632	 
0.0 1:1.0	 2:1.33821545754	 3:0.215973946893	 
0.0 1:1.0	 2:1.34964377755	 3:0.441936411371	 
0.0 1:1.0	 2:1.35029682441	 3:0.66257166647	 
0.0 1:1.0	 2:1.33805219583	 3:0.867383841332	 
0.0 1:1.0	 2:1.30703247009	 3:1.04952366675	 
0.0 1:1.0	 2:1.24760520605	 3:1.20578847519	 
0.0 1:1.0	 2:1.14997470083	 3:1.33313414701	 
0.0 1:1.0	 2:1.00744722416	 3:1.42927759246	 
0.0 1:1.0	 2:0.825736936028	 3:1.49497984146	 
0.0 1:1.0	 2:0.613659969017	 3:1.53176295384	 
0.0 1:1.0	 2:0.380073271133	 3:1.54102215109	 
0.0 1:1.0	 2:0.134772545241	 3:1.5212353734	 
0.0 1:1.0	 2:-0.111507750938	 3:1.46796327962	 
0.0 1:1.0	 2:-0.347992344253	 3:1.37663969027	 
0.0 1:1.0	 2:-0.564722270124	 3:1.2454888689	 
0.0 1:1.0	 2:-0.755003798262	 3:1.08389685108	 
0.0 1:1.0	 2:-0.912959506949	 3:0.90404011539	 
0.0 1:1.0	 2:-1.03299768246	 3:0.717873173353	 
0.0 1:1.0	 2:-1.1160978951	 3:0.532245294171	 
0.0 1:1.0	 2:-1.16981099913	 3:0.348900504722	 
0.0 1:1.0	 2:-1.20197355687	 3:0.16936086483	 
0.0 1:1.0	 2:-1.21944256031	 3:-0.00434421240997	 
0.0 1:1.0	 2:-1.22515672032	 3:-0.168155900804	 
0.0 1:1.0	 2:-1.22107517746	 3:-0.317508020884	 
0.0 1:1.0	 2:-1.20907544145	 3:-0.44808806982	 
0.0 1:1.0	 2:-1.18915751229	 3:-0.561418107435	 
0.0 1:1.0	 2:-1.15944388027	 3:-0.664854756204	 
0.0 1:1.0	 2:-1.11797540481	 3:-0.766008315239	 
0.0 1:1.0	 2:-1.06262968363	 3:-0.869952317282	 
0.0 1:1.0	 2:-0.990631267576	 3:-0.971613229591	 
0.0 1:1.0	 2:-0.899041445796	 3:-1.06338075305	 
0.0 1:1.0	 2:-0.78526843857	 3:-1.13777142688	 
0.0 1:1.0	 2:-0.654699882475	 3:-1.19021907159	 
0.0 1:1.0	 2:-0.520702830378	 3:-1.21907478906	 
0.0 1:1.0	 2:-0.396991266288	 3:-1.22281651946	 
0.0 1:1.0	 2:-0.291728275926	 3:-1.20119058615	 
0.0 1:1.0	 2:-0.190873351853	 3:-1.15901684523	 
0.0 1:1.0	 2:-0.07483508834	 3:-1.10238353601	 
0.0 1:1.0	 2:0.0751616117689	 3:-1.03734718817	 
0.0 1:1.0	 2:0.259116748474	 3:-0.969235011119	 
0.0 1:1.0	 2:0.458255224618	 3:-0.902644893886	 
0.0 1:1.0	 2:0.652985634474	 3:-0.842143015942	 
0.0 1:2.0	 2:1.29896824194	 3:0.838578089454	 
0.0 1:2.0	 2:1.48234407862	 3:0.697191588167	 
0.0 1:2.0	 2:1.60366648683	 3:0.500429367237	 
0.0 1:2.0	 2:1.66294799425	 3:0.25914469285	 
0.0 1:2.0	 2:1.66137041058	 3:-0.0113059198382	 
0.0 1:2.0	 2:1.60222049374	 3:-0.287459181161	 
0.0 1:2.0	 2:1.48900518791	 3:-0.545698566703	 
0.0 1:2.0	 2:1.32523143721	 3:-0.774880011636	 
0.0 1:2.0	 2:1.11440618581	 3:-0.974647795187	 
0.0 1:2.0	 2:0.861896735971	 3:-1.14474137968	 
0.0 1:2.0	 2:0.585438050622	 3:-1.28316817298	 
0.0 1:2.0	 2:0.307805974151	 3:-1.38723147505	 
0.0 1:2.0	 2:0.0473991350277	 3:-1.45669290356	 
