0.0 1:1.0	 2:0.487156586623	 3:-1.4516191451	 
0.0 1:1.0	 2:0.74534393362	 3:-1.44731007157	 
0.0 1:1.0	 2:0.935283338885	 3:-1.41714655687	 
0.0 1:1.0	 2:1.07989777521	 3:-1.33527415981	 
0.0 1:1.0	 2:1.20154582403	 3:-1.17724487296	 
0.0 1:1.0	 2:1.3096050651	 3:-0.950958664442	 
0.0 1:1.0	 2:1.40047207658	 3:-0.696663477984	 
0.0 1:1.0	 2:1.46997904523	 3:-0.456013691036	 
0.0 1:1.0	 2:1.51395815781	 3:-0.258694032352	 
0.0 1:1.0	 2:1.52824160108	 3:-0.08651063592	 
0.0 1:1.0	 2:1.50866156182	 3:0.0907000129621	 
0.0 1:1.0	 2:1.45135412983	 3:0.301724919399	 
0.0 1:1.0	 2:1.35944516504	 3:0.543691367703	 
0.0 1:1.0	 2:1.2430502975	 3:0.7820669214	 
0.0 1:1.0	 2:1.11258906028	 3:0.980942634415	 
0.0 1:1.0	 2:0.974660491016	 3:1.11350649368	 
0.0 1:1.0	 2:0.820581645466	 3:1.18933421814	 
0.0 1:1.0	 2:0.63784908392	 3:1.22709845976	 
0.0 1:1.0	 2:0.41487107582	 3:1.24508285692	 
0.0 1:1.0	 2:0.161025200943	 3:1.2526237356	 
0.0 1:1.0	 2:-0.0933416505873	 3:1.25011010937	 
0.0 1:1.0	 2:-0.316970879506	 3:1.23754197825	 
0.0 1:1.0	 2:-0.486244877478	 3:1.21491934222	 
0.0 1:1.0	 2:-0.608109999896	 3:1.18224220129	 
0.0 1:1.0	 2:-0.697153593084	 3:1.13951055546	 
0.0 1:1.0	 2:-0.767637392958	 3:1.08666455648	 
0.0 1:1.0	 2:-0.826334096025	 3:1.02226784652	 
0.0 1:1.0	 2:-0.872527359385	 3:0.943507558131	 
0.0 1:1.0	 2:-0.90517522973	 3:0.847510975623	 
0.0 1:1.0	 2:-0.92393038929	 3:0.732362955208	 
0.0 1:1.0	 2:-0.931224062452	 3:0.599978640676	 
0.0 1:1.0	 2:-0.930182109144	 3:0.453230747715	 
0.0 1:1.0	 2:-0.92390868193	 3:0.29517153674	 
0.0 1:1.0	 2:-0.915008664083	 3:0.132982796966	 
0.0 1:1.0	 2:-0.905587669582	 3:-0.0220241535929	 
0.0 1:1.0	 2:-0.897729605044	 3:-0.158358452193	 
0.0 1:1.0	 2:-0.892997400433	 3:-0.268120130696	 
0.0 1:1.0	 2:-0.890870079094	 3:-0.357772799398	 
0.0 1:1.0	 2:-0.890305687718	 3:-0.437370963198	 
0.0 1:1.0	 2:-0.890305687718	 3:-0.516909278755	 
0.0 1:1.0	 2:-0.890870079094	 3:-0.605005893127	 
0.0 1:1.0	 2:-0.892997400433	 3:-0.708902443772	 
0.0 1:1.0	 2:-0.897729605044	 3:-0.835780719905	 
0.0 1:1.0	 2:-0.899335949728	 3:-0.987555865317	 
0.0 1:1.0	 2:-0.864994905257	 3:-1.1450764421	 
