   4.6052780839234003e+01	  -1.6754178731886125e+00	   7.1934807394863967e+00	
   4.6078628856515195e+01	  -1.6968664169833581e+00	   7.1404595407381777e+00	
   4.6104608875424901e+01	  -1.7183311188493899e+00	   7.0876640892188192e+00	
   4.6130880955707482e+01	  -1.7398717514527320e+00	   7.0351544635341057e+00	
   4.6157619186168915e+01	  -1.7615698947579155e+00	   6.9829079079809446e+00	
   4.6184997655607049e+01	  -1.7835071287261162e+00	   6.9309016668549432e+00	
   4.6213190452835534e+01	  -1.8057650333247874e+00	   6.8791129844559791e+00	
   4.6242371666660063e+01	  -1.8284251885178087e+00	   6.8275191050834394e+00	
   4.6272715385878314e+01	  -1.8515691742663609e+00	   6.7760972730329030e+00	
   4.6304395694055643e+01	  -1.8752785675022547e+00	   6.7248247363538169e+00	
   4.6337565146881673e+01	  -1.8996225006552052e+00	   6.6736940864411238e+00	
   4.6372262729222200e+01	  -1.9246044548833474e+00	   6.6227788588914649e+00	
   4.6408350417870849e+01	  -1.9501255892402334e+00	   6.5722787465327102e+00	
   4.6445590800712750e+01	  -1.9760296095664973e+00	   6.5224642786820510e+00	
   4.6483732036606909e+01	  -2.0021518807905707e+00	   6.4736162685299163e+00	
   4.6522522284422223e+01	  -2.0283277678466014e+00	   6.4260155292590895e+00	
   4.6561709703003146e+01	  -2.0543926356588909e+00	   6.3799428740475008e+00	
   4.6601042451192825e+01	  -2.0801818491495894e+00	   6.3356791160812875e+00	
   4.6640268687859873e+01	  -2.1055307732524167e+00	   6.2935050685448388e+00	
   4.6679136625101933e+01	  -2.1302747996618052e+00	   6.2537015280035959e+00	
   4.6717427074186105e+01	  -2.1542657089624111e+00	   6.2165391139913240e+00	
   4.6755073517271455e+01	  -2.1774320354152081e+00	   6.1822407842641525e+00	
   4.6792231819122321e+01	  -2.1998141137843330e+00	   6.1509600717478037e+00	
   4.6829174727515863e+01	  -2.2215110405357503e+00	   6.1228140200630392e+00	
   4.6866189615580595e+01	  -2.2426292648755872e+00	   6.0979151069970996e+00	
