0.000000 1:0.750000 2:-1.182689 3:-0.704595 
0.000000 1:0.750000 2:-1.044262 3:-0.838318 
0.000000 1:0.750000 2:-0.891568 3:-0.934577 
0.000000 1:0.750000 2:-0.727652 3:-1.000815 
0.000000 1:0.750000 2:-0.555561 3:-1.044477 
0.000000 1:0.750000 2:-0.378342 3:-1.073007 
0.000000 1:0.750000 2:-0.199042 3:-1.093848 
0.000000 1:0.750000 2:-0.020240 3:-1.113458 
0.000000 1:0.750000 2:0.157930 3:-1.133141 
0.000000 1:0.750000 2:0.336125 3:-1.152525 
0.000000 1:0.750000 2:0.515002 3:-1.171192 
0.000000 1:0.750000 2:0.694669 3:-1.183457 
0.000000 1:0.750000 2:0.874170 3:-1.173365 
0.000000 1:0.750000 2:1.050703 3:-1.125229 
0.000000 1:0.750000 2:1.208145 3:-1.034541 
0.000000 1:0.750000 2:1.325521 3:-0.902582 
0.000000 1:0.750000 2:1.400682 3:-0.738672 
0.000000 1:0.750000 2:1.445283 3:-0.557993 
0.000000 1:0.750000 2:1.470066 3:-0.374485 
0.000000 1:0.750000 2:1.477520 3:-0.192834 
0.000000 1:0.750000 2:1.466743 3:-0.013929 
0.000000 1:0.750000 2:1.436822 3:0.161351 
0.000000 1:0.750000 2:1.387226 3:0.332212 
0.000000 1:0.750000 2:1.319693 3:0.498344 
0.000000 1:0.750000 2:1.236793 3:0.659614 
0.000000 1:0.750000 2:1.141024 3:0.815780 
0.000000 1:0.750000 2:1.032100 3:0.962474 
0.000000 1:0.750000 2:0.906197 3:1.090089 
0.000000 1:0.750000 2:0.759534 3:1.189115 
0.000000 1:0.750000 2:0.594666 3:1.260071 
0.000000 1:0.750000 2:0.420481 3:1.313513 
0.000000 1:0.750000 2:0.246143 3:1.360432 
0.000000 1:0.750000 2:0.077433 3:1.409339 
0.000000 1:0.750000 2:-0.090699 3:1.460800 
0.000000 1:0.750000 2:-0.265468 3:1.513790 
0.000000 1:0.750000 2:-0.452772 3:1.565865 
0.000000 1:0.750000 2:-0.639537 3:1.594120 
0.000000 1:0.750000 2:-0.798498 3:1.560352 
0.000000 1:0.750000 2:-0.912267 3:1.443757 
0.000000 1:0.750000 2:-0.990553 3:1.270635 
0.000000 1:0.750000 2:-1.047505 3:1.075003 
0.000000 1:0.750000 2:-1.094973 3:0.884947 
0.000000 1:0.750000 2:-1.135255 3:0.703930 
0.000000 1:0.750000 2:-1.168173 3:0.529024 
0.000000 1:0.750000 2:-1.193549 3:0.357301 
0.000000 1:0.750000 2:-1.211204 3:0.185833 
0.000000 1:0.750000 2:-1.220959 3:0.011693 
0.000000 1:0.750000 2:-1.222713 3:-0.167094 
