0.000000 1:0.906769 2:-0.984381 3:-1.620574 
0.000000 1:0.915830 2:-0.666757 3:-1.746370 
0.000000 1:0.914865 2:-0.453221 3:-1.754192 
0.000000 1:0.906225 2:-0.317080 3:-1.671905 
0.000000 1:0.892263 2:-0.231644 3:-1.527377 
0.000000 1:0.875329 2:-0.170220 3:-1.348475 
0.000000 1:0.857776 2:-0.106116 3:-1.163066 
0.000000 1:0.841955 2:-0.012642 3:-0.999018 
0.000000 1:0.829704 2:0.130386 3:-0.878051 
0.000000 1:0.818599 2:0.289114 3:-0.770881 
0.000000 1:0.804800 2:0.412637 3:-0.631404 
0.000000 1:0.789114 2:0.514494 3:-0.469540 
0.000000 1:0.774238 2:0.633853 3:-0.317992 
0.000000 1:0.762534 2:0.788215 3:-0.203941 
0.000000 1:0.755685 2:0.970378 3:-0.145076 
0.000000 1:0.749412 2:1.149782 3:-0.092245 
0.000000 1:0.738529 2:1.303408 3:0.012940 
0.000000 1:0.728027 2:1.471542 3:0.112732 
0.000000 1:0.721424 2:1.671268 3:0.167418 
0.000000 1:0.710750 2:1.793551 3:0.273013 
0.000000 1:0.692734 2:1.776985 3:0.470385 
0.000000 1:0.676126 2:1.688229 3:0.658623 
0.000000 1:0.664311 2:1.559725 3:0.798149 
0.000000 1:0.656932 2:1.397664 3:0.892307 
0.000000 1:0.652035 2:1.217865 3:0.960990 
0.000000 1:0.645385 2:1.050693 3:1.047651 
0.000000 1:0.634401 2:0.914333 3:1.178814 
0.000000 1:0.623000 2:0.779710 3:1.314358 
0.000000 1:0.615825 2:0.614116 3:1.406600 
0.000000 1:0.613385 2:0.424305 3:1.449428 
0.000000 1:0.614661 2:0.230875 3:1.452136 
0.000000 1:0.616994 2:0.042107 3:1.442959 
0.000000 1:0.619664 2:-0.148517 3:1.430274 
0.000000 1:0.626733 2:-0.336136 3:1.369490 
0.000000 1:0.639073 2:-0.479057 3:1.247536 
0.000000 1:0.655462 2:-0.560734 3:1.076303 
0.000000 1:0.671237 2:-0.655327 3:0.912849 
0.000000 1:0.685806 2:-0.777055 3:0.764839 
0.000000 1:0.701260 2:-0.888345 3:0.606309 
0.000000 1:0.717697 2:-0.966840 3:0.434270 
0.000000 1:0.734926 2:-0.996839 3:0.249460 
0.000000 1:0.752509 2:-1.005375 3:0.058965 
0.000000 1:0.769904 2:-1.039461 3:-0.127304 
0.000000 1:0.787082 2:-1.092876 3:-0.309553 
0.000000 1:0.804389 2:-1.120737 3:-0.495388 
0.000000 1:0.821852 2:-1.118440 3:-0.685517 
0.000000 1:0.839279 2:-1.108853 3:-0.875870 
0.000000 1:0.856357 2:-1.085765 3:-1.063588 
0.000000 1:0.873406 2:-1.059485 3:-1.251273 
0.000000 1:0.890657 2:-1.047653 3:-1.439913 
0.000000 1:1.464800 2:-0.663184 3:-1.616344 
0.000000 1:1.441275 2:-0.490274 3:-1.551482 
0.000000 1:1.417600 2:-0.333932 3:-1.466453 
0.000000 1:1.393830 2:-0.192021 3:-1.364229 
0.000000 1:1.370016 2:-0.062402 3:-1.247780 
0.000000 1:1.346211 2:0.057063 3:-1.120077 
0.000000 1:1.322469 2:0.168511 3:-0.984091 
0.000000 1:1.298843 2:0.274081 3:-0.842793 
0.000000 1:1.275383 2:0.375911 3:-0.699154 
0.000000 1:1.252145 2:0.476139 3:-0.556144 
0.000000 1:1.229180 2:0.576903 3:-0.416735 
0.000000 1:1.206447 2:0.680890 3:-0.283480 
0.000000 1:1.183315 2:0.794234 3:-0.156322 
0.000000 1:1.158928 2:0.924405 3:-0.034191 
0.000000 1:1.132490 2:1.078175 3:0.084049 
0.000000 1:1.104712 2:1.246291 3:0.200957 
0.000000 1:1.077805 2:1.403485 3:0.320519 
0.000000 1:1.054046 2:1.523794 3:0.446781 
0.000000 1:1.035712 2:1.581255 3:0.583789 
0.000000 1:1.024845 2:1.553347 3:0.734307 
0.000000 1:1.021018 2:1.453893 3:0.887571 
0.000000 1:1.022322 2:1.318484 3:1.024721 
0.000000 1:1.027213 2:1.173310 3:1.133407 
0.000000 1:1.035064 2:1.021494 3:1.217030 
0.000000 1:1.045388 2:0.862814 3:1.281193 
0.000000 1:1.057832 2:0.697311 3:1.329701 
0.000000 1:1.072175 2:0.525265 3:1.364683 
0.000000 1:1.088199 2:0.346967 3:1.388205 
0.000000 1:1.105688 2:0.162814 3:1.402198 
0.000000 1:1.124484 2:-0.023214 3:1.403931 
0.000000 1:1.144504 2:-0.202736 3:1.384957 
0.000000 1:1.165667 2:-0.367100 3:1.336477 
0.000000 1:1.187890 2:-0.507869 3:1.249956 
0.000000 1:1.211012 2:-0.624426 3:1.126494 
0.000000 1:1.234766 2:-0.726045 3:0.979378 
0.000000 1:1.258881 2:-0.822632 3:0.822677 
0.000000 1:1.283012 2:-0.920833 3:0.667607 
0.000000 1:1.306525 2:-1.014329 3:0.514054 
0.000000 1:1.328715 2:-1.093586 3:0.359095 
0.000000 1:1.348878 2:-1.149069 3:0.199803 
0.000000 1:1.366407 2:-1.172512 3:0.033576 
0.000000 1:1.381637 2:-1.167540 3:-0.139184 
0.000000 1:1.395413 2:-1.144287 3:-0.316426 
0.000000 1:1.408585 2:-1.112953 3:-0.496085 
0.000000 1:1.421912 2:-1.082851 3:-0.676063 
0.000000 1:1.435093 2:-1.053247 3:-0.853893 
0.000000 1:1.447164 2:-1.017070 3:-1.026878 
0.000000 1:1.457147 2:-0.967148 3:-1.192317 
0.000000 1:1.464065 2:-0.896308 3:-1.347508 
0.000000 1:1.466942 2:-0.797377 3:-1.489751 
0.000000 1:1.667389 2:-0.954628 3:-1.435269 
0.000000 1:1.659257 2:-0.754177 3:-1.397257 
0.000000 1:1.654595 2:-0.571917 3:-1.334448 
0.000000 1:1.652668 2:-0.403750 3:-1.251957 
0.000000 1:1.652738 2:-0.245582 3:-1.154904 
0.000000 1:1.654070 2:-0.093314 3:-1.048405 
