0.000000 1:0.750000 2:-1.483205 3:-0.713868 
0.000000 1:0.750000 2:-1.296571 3:-0.745424 
0.000000 1:0.750000 2:-1.110722 3:-0.781172 
0.000000 1:0.750000 2:-0.925307 3:-0.819241 
0.000000 1:0.750000 2:-0.760645 3:-0.895519 
0.000000 1:0.750000 2:-0.627768 3:-1.030321 
0.000000 1:0.750000 2:-0.472145 3:-1.128788 
0.000000 1:0.750000 2:-0.292464 3:-1.188131 
0.000000 1:0.750000 2:-0.109976 3:-1.218393 
0.000000 1:0.750000 2:0.059331 3:-1.133757 
0.000000 1:0.750000 2:0.230103 3:-1.053611 
0.000000 1:0.750000 2:0.416736 3:-1.022054 
0.000000 1:0.750000 2:0.605299 3:-1.013478 
0.000000 1:0.750000 2:0.787029 3:-0.971823 
0.000000 1:0.750000 2:0.964264 3:-0.905373 
0.000000 1:0.750000 2:1.148027 3:-0.863157 
0.000000 1:0.750000 2:1.330758 3:-0.817958 
0.000000 1:0.750000 2:1.390376 3:-0.659618 
0.000000 1:0.750000 2:1.410025 3:-0.471358 
0.000000 1:0.750000 2:1.415309 3:-0.282767 
0.000000 1:0.750000 2:1.404352 3:-0.093802 
0.000000 1:0.750000 2:1.393396 3:0.095163 
0.000000 1:0.750000 2:1.382439 3:0.284129 
0.000000 1:0.750000 2:1.356387 3:0.470641 
0.000000 1:0.750000 2:1.306948 3:0.653353 
0.000000 1:0.750000 2:1.232739 3:0.821367 
0.000000 1:0.750000 2:1.096065 3:0.952319 
0.000000 1:0.750000 2:0.935707 3:1.051153 
0.000000 1:0.750000 2:0.816413 3:1.198111 
0.000000 1:0.750000 2:0.696709 3:1.344734 
0.000000 1:0.750000 2:0.576144 3:1.490651 
0.000000 1:0.750000 2:0.455579 3:1.636569 
0.000000 1:0.750000 2:0.308794 3:1.524502 
0.000000 1:0.750000 2:0.161338 3:1.405824 
0.000000 1:0.750000 2:-0.003217 3:1.357752 
0.000000 1:0.750000 2:-0.185805 3:1.405496 
0.000000 1:0.750000 2:-0.362676 3:1.465123 
0.000000 1:0.750000 2:-0.541420 3:1.402846 
0.000000 1:0.750000 2:-0.720164 3:1.340569 
0.000000 1:0.750000 2:-0.878353 3:1.250261 
0.000000 1:0.750000 2:-0.991485 3:1.098508 
0.000000 1:0.750000 2:-1.079701 3:0.935455 
0.000000 1:0.750000 2:-1.119326 3:0.750367 
0.000000 1:0.750000 2:-1.158952 3:0.565279 
0.000000 1:0.750000 2:-1.206087 3:0.382292 
0.000000 1:0.750000 2:-1.268282 3:0.203519 
0.000000 1:0.750000 2:-1.330476 3:0.024746 
0.000000 1:0.750000 2:-1.381649 3:-0.157332 
0.000000 1:0.750000 2:-1.428077 3:-0.340832 
0.000000 1:0.750000 2:-1.470066 3:-0.525042 
0.000000 1:1.250000 2:-0.899522 3:-0.979237 
0.000000 1:1.250000 2:-0.742135 3:-1.108292 
0.000000 1:1.250000 2:-0.584749 3:-1.237347 
0.000000 1:1.250000 2:-0.421303 3:-1.349459 
0.000000 1:1.250000 2:-0.217769 3:-1.349459 
0.000000 1:1.250000 2:-0.047017 3:-1.281669 
0.000000 1:1.250000 2:0.079366 3:-1.122129 
0.000000 1:1.250000 2:0.205750 3:-0.962589 
0.000000 1:1.250000 2:0.394955 3:-0.932959 
0.000000 1:1.250000 2:0.598489 3:-0.932959 
0.000000 1:1.250000 2:0.801688 3:-0.926161 
0.000000 1:1.250000 2:1.004237 3:-0.906169 
0.000000 1:1.250000 2:1.206689 3:-0.885569 
0.000000 1:1.250000 2:1.405382 3:-0.841443 
0.000000 1:1.250000 2:1.604075 3:-0.797317 
0.000000 1:1.250000 2:1.618446 3:-0.605314 
0.000000 1:1.250000 2:1.618446 3:-0.401780 
0.000000 1:1.250000 2:1.604380 3:-0.199394 
0.000000 1:1.250000 2:1.571408 3:0.001451 
0.000000 1:1.250000 2:1.538436 3:0.202296 
0.000000 1:1.250000 2:1.505464 3:0.403141 
0.000000 1:1.250000 2:1.432934 3:0.591722 
0.000000 1:1.250000 2:1.346502 3:0.775992 
0.000000 1:1.250000 2:1.183076 3:0.775792 
0.000000 1:1.250000 2:0.991290 3:0.707645 
0.000000 1:1.250000 2:0.799527 3:0.641531 
0.000000 1:1.250000 2:0.662177 3:0.760885 
0.000000 1:1.250000 2:0.612783 3:0.958334 
0.000000 1:1.250000 2:0.542601 3:1.145454 
0.000000 1:1.250000 2:0.415060 3:1.304070 
0.000000 1:1.250000 2:0.271603 3:1.417335 
0.000000 1:1.250000 2:0.072910 3:1.373209 
0.000000 1:1.250000 2:-0.125998 3:1.339141 
0.000000 1:1.250000 2:-0.326393 3:1.374744 
0.000000 1:1.250000 2:-0.522460 3:1.428678 
0.000000 1:1.250000 2:-0.717618 3:1.486466 
0.000000 1:1.250000 2:-0.894554 3:1.462470 
0.000000 1:1.250000 2:-1.044314 3:1.325265 
0.000000 1:1.250000 2:-1.152236 3:1.152700 
0.000000 1:1.250000 2:-1.260159 3:0.980135 
0.000000 1:1.250000 2:-1.368081 3:0.807570 
0.000000 1:1.250000 2:-1.405273 3:0.610230 
0.000000 1:1.250000 2:-1.428618 3:0.408040 
0.000000 1:1.250000 2:-1.451963 3:0.205850 
0.000000 1:1.250000 2:-1.428148 3:0.004606 
0.000000 1:1.250000 2:-1.396707 3:-0.196484 
0.000000 1:1.250000 2:-1.359188 3:-0.395601 
0.000000 1:1.250000 2:-1.266474 3:-0.576791 
0.000000 1:1.250000 2:-1.173761 3:-0.757982 
0.000000 1:1.250000 2:-1.078984 3:-0.938065 
0.000000 1:1.750000 2:-0.308911 3:-1.036435 
0.000000 1:1.750000 2:-0.100963 3:-1.003951 
0.000000 1:1.750000 2:0.091212 3:-0.932080 
0.000000 1:1.750000 2:0.264101 3:-0.812050 
0.000000 1:1.750000 2:0.442912 3:-0.702187 
0.000000 1:1.750000 2:0.632608 3:-0.611010 
0.000000 1:1.750000 2:0.822304 3:-0.519833 
0.000000 1:1.750000 2:1.024279 3:-0.482551 
0.000000 1:1.750000 2:1.217085 3:-0.411044 
0.000000 1:1.750000 2:1.403344 3:-0.313038 
0.000000 1:1.750000 2:1.552668 3:-0.170294 
0.000000 1:1.750000 2:1.628047 3:0.014705 
0.000000 1:1.750000 2:1.634521 3:0.225076 
0.000000 1:1.750000 2:1.640996 3:0.435446 
0.000000 1:1.750000 2:1.631362 3:0.644471 
0.000000 1:1.750000 2:1.590075 3:0.850852 
0.000000 1:1.750000 2:1.548788 3:1.057233 
0.000000 1:1.750000 2:1.507502 3:1.263614 
0.000000 1:1.750000 2:1.315742 3:1.325406 
0.000000 1:1.750000 2:1.111171 3:1.374886 
0.000000 1:1.750000 2:0.906600 3:1.424367 
0.000000 1:1.750000 2:0.776905 3:1.279700 
0.000000 1:1.750000 2:0.658535 3:1.105671 
0.000000 1:1.750000 2:0.540165 3:0.931642 
0.000000 1:1.750000 2:0.345648 3:0.853667 
0.000000 1:1.750000 2:0.218175 3:0.949083 
0.000000 1:1.750000 2:0.129151 3:1.139799 
0.000000 1:1.750000 2:0.040128 3:1.330515 
0.000000 1:1.750000 2:-0.084767 3:1.492938 
0.000000 1:1.750000 2:-0.249497 3:1.623940 
0.000000 1:1.750000 2:-0.414228 3:1.754942 
0.000000 1:1.750000 2:-0.591301 3:1.698541 
0.000000 1:1.750000 2:-0.771790 3:1.590276 
0.000000 1:1.750000 2:-0.952279 3:1.482010 
0.000000 1:1.750000 2:-1.088000 3:1.321254 
0.000000 1:1.750000 2:-1.223393 3:1.160113 
0.000000 1:1.750000 2:-1.358787 3:0.998972 
0.000000 1:1.750000 2:-1.393790 3:0.795821 
0.000000 1:1.750000 2:-1.413517 3:0.586277 
0.000000 1:1.750000 2:-1.433243 3:0.376734 
0.000000 1:1.750000 2:-1.452970 3:0.167190 
0.000000 1:1.750000 2:-1.451265 3:-0.042970 
0.000000 1:1.750000 2:-1.443615 3:-0.253302 
0.000000 1:1.750000 2:-1.424196 3:-0.460882 
0.000000 1:1.750000 2:-1.337809 3:-0.652806 
0.000000 1:1.750000 2:-1.246932 3:-0.840926 
0.000000 1:1.750000 2:-1.071796 3:-0.957654 
0.000000 1:1.750000 2:-0.889732 3:-1.060991 
0.000000 1:1.750000 2:-0.693284 3:-1.136529 
0.000000 1:1.750000 2:-0.482928 3:-1.137141 
0.000000 1:2.250000 2:-0.483449 3:-1.299484 
0.000000 1:2.250000 2:-0.318805 3:-1.217925 
0.000000 1:2.250000 2:-0.154160 3:-1.136366 
0.000000 1:2.250000 2:0.013076 3:-1.061236 
0.000000 1:2.250000 2:0.188250 3:-1.005797 
0.000000 1:2.250000 2:0.363425 3:-0.950358 
0.000000 1:2.250000 2:0.538599 3:-0.894918 
0.000000 1:2.250000 2:0.709802 3:-0.828373 
0.000000 1:2.250000 2:0.880412 3:-0.760169 
0.000000 1:2.250000 2:1.027685 3:-0.654641 
0.000000 1:2.250000 2:1.163703 3:-0.531115 
0.000000 1:2.250000 2:1.299720 3:-0.407588 
0.000000 1:2.250000 2:1.423260 3:-0.273494 
0.000000 1:2.250000 2:1.522704 3:-0.118993 
0.000000 1:2.250000 2:1.601077 3:0.039758 
0.000000 1:2.250000 2:1.569309 3:0.220729 
0.000000 1:2.250000 2:1.537541 3:0.401700 
0.000000 1:2.250000 2:1.428063 3:0.535294 
0.000000 1:2.250000 2:1.281747 3:0.646430 
0.000000 1:2.250000 2:1.129556 3:0.749106 
0.000000 1:2.250000 2:0.972870 3:0.844771 
0.000000 1:2.250000 2:0.813355 3:0.932800 
0.000000 1:2.250000 2:0.682613 3:1.061898 
0.000000 1:2.250000 2:0.551871 3:1.190995 
0.000000 1:2.250000 2:0.421129 3:1.320093 
0.000000 1:2.250000 2:0.272611 3:1.420567 
0.000000 1:2.250000 2:0.098933 3:1.480530 
0.000000 1:2.250000 2:-0.074745 3:1.540493 
0.000000 1:2.250000 2:-0.257647 3:1.545477 
0.000000 1:2.250000 2:-0.441385 3:1.545477 
0.000000 1:2.250000 2:-0.625123 3:1.545477 
0.000000 1:2.250000 2:-0.808861 3:1.545477 
0.000000 1:2.250000 2:-0.987013 3:1.526209 
0.000000 1:2.250000 2:-1.142264 3:1.427941 
0.000000 1:2.250000 2:-1.256491 3:1.304932 
0.000000 1:2.250000 2:-1.270960 3:1.121765 
0.000000 1:2.250000 2:-1.285429 3:0.938598 
0.000000 1:2.250000 2:-1.299898 3:0.755431 
0.000000 1:2.250000 2:-1.308603 3:0.572252 
0.000000 1:2.250000 2:-1.294819 3:0.389032 
0.000000 1:2.250000 2:-1.281035 3:0.205812 
0.000000 1:2.250000 2:-1.262322 3:0.023158 
0.000000 1:2.250000 2:-1.234199 3:-0.158415 
0.000000 1:2.250000 2:-1.206075 3:-0.339987 
