0.000000 1:0.753461 2:-1.116960 3:-0.804734 
0.000000 1:0.723757 2:-0.956961 3:-0.880471 
0.000000 1:0.694053 2:-0.796962 3:-0.956207 
0.000000 1:0.664349 2:-0.636963 3:-1.031944 
0.000000 1:0.638737 2:-0.467809 3:-1.074138 
0.000000 1:0.617027 2:-0.289926 3:-1.084347 
0.000000 1:0.595317 2:-0.112043 3:-1.094556 
0.000000 1:0.574665 2:0.066219 3:-1.097566 
0.000000 1:0.554116 2:0.244518 3:-1.099876 
0.000000 1:0.533567 2:0.422817 3:-1.102186 
0.000000 1:0.513762 2:0.600999 3:-1.099715 
0.000000 1:0.496202 2:0.778832 3:-1.082823 
0.000000 1:0.478642 2:0.956664 3:-1.065932 
0.000000 1:0.472876 2:1.114041 3:-0.987067 
0.000000 1:0.470320 2:1.265850 3:-0.891330 
0.000000 1:0.481514 2:1.357991 3:-0.749877 
0.000000 1:0.501170 2:1.413408 3:-0.580287 
0.000000 1:0.520825 2:1.468826 3:-0.410698 
0.000000 1:0.548293 2:1.462611 3:-0.235674 
0.000000 1:0.577351 2:1.443854 3:-0.059543 
0.000000 1:0.606408 2:1.425097 3:0.116587 
0.000000 1:0.635466 2:1.406340 3:0.292717 
0.000000 1:0.668159 2:1.330610 3:0.450426 
0.000000 1:0.701401 2:1.246297 3:0.605359 
0.000000 1:0.734643 2:1.161983 3:0.760291 
0.000000 1:0.767806 2:1.059706 3:0.901407 
0.000000 1:0.800856 2:0.931404 3:1.022503 
0.000000 1:0.833907 2:0.803103 3:1.143600 
0.000000 1:0.863627 2:0.653148 3:1.226885 
0.000000 1:0.890015 2:0.481515 3:1.272317 
0.000000 1:0.916403 2:0.309883 3:1.317749 
0.000000 1:0.942688 2:0.138045 3:1.362353 
0.000000 1:0.967688 2:-0.036358 3:1.396654 
0.000000 1:0.992687 2:-0.210762 3:1.430956 
0.000000 1:1.017687 2:-0.385165 3:1.465258 
0.000000 1:1.039511 2:-0.561994 3:1.476992 
0.000000 1:1.059306 2:-0.740373 3:1.474312 
0.000000 1:1.074004 2:-0.903979 3:1.449244 
0.000000 1:1.057206 2:-0.976296 3:1.285824 
0.000000 1:1.040408 2:-1.048613 3:1.122404 
