  -1.9980873376369293e-01	   0.0000000000000000e+00	   1.0000000000000003e-01	
  -2.0041291468267453e-01	   0.0000000000000000e+00	   1.0951358794848470e-01	
  -2.0161924944016923e-01	   0.0000000000000000e+00	   1.1898886803606243e-01	
  -2.0362440943915427e-01	   0.0000000000000000e+00	   1.2838768665406156e-01	
  -2.0642032060802235e-01	   0.0000000000000000e+00	   1.3767219807716188e-01	
  -2.0999572479929601e-01	   0.0000000000000000e+00	   1.4680501685477310e-01	
  -2.1433622512221362e-01	   0.0000000000000000e+00	   1.5574936834904918e-01	
  -2.1942434391392723e-01	   0.0000000000000000e+00	   1.6446923681337577e-01	
  -2.2523959311588243e-01	   0.0000000000000000e+00	   1.7292951041507035e-01	
  -2.3175855677199908e-01	   0.0000000000000000e+00	   1.8109612261833971e-01	
  -2.3895498531646137e-01	   0.0000000000000000e+00	   1.8893618935819612e-01	
  -2.4679990127145551e-01	   0.0000000000000000e+00	   1.9641814145298095e-01	
  -2.5526171592924501e-01	   0.0000000000000000e+00	   2.0351185172231684e-01	
  -2.6430635654874757e-01	   0.0000000000000000e+00	   2.1018875629863007e-01	
  -2.7389740355443792e-01	   0.0000000000000000e+00	   2.1642196964376356e-01	
  -2.8399623718512462e-01	   0.0000000000000000e+00	   2.2218639280755043e-01	
  -2.9456219300209724e-01	   0.0000000000000000e+00	   2.2745881449242722e-01	
  -3.0555272563046909e-01	   0.0000000000000000e+00	   2.3221800451713737e-01	
  -3.1692358007438570e-01	   0.0000000000000000e+00	   2.3644479930317780e-01	
  -3.2862896991627355e-01	   0.0000000000000000e+00	   2.4012217903976604e-01	
  -3.4062176168258396e-01	   0.0000000000000000e+00	   2.4323533621661117e-01	
  -3.5285366463365497e-01	   0.0000000000000000e+00	   2.4577173524853133e-01	
  -3.6527542521347667e-01	   0.0000000000000000e+00	   2.4772116295183125e-01	
  -3.7783702537637698e-01	   0.0000000000000000e+00	   2.4907576966918818e-01	
  -3.9048788399203854e-01	   0.0000000000000000e+00	   2.4983010087745125e-01	
  -4.0317706051785762e-01	   0.0000000000000000e+00	   2.4998111915108132e-01	
  -4.1585346011853064e-01	   0.0000000000000000e+00	   2.4952821639279141e-01	
  -4.2846603940692196e-01	   0.0000000000000000e+00	   2.4847321628214000e-01	
  -4.4096401197776852e-01	   0.0000000000000000e+00	   2.4682036693221684e-01	
  -4.5329705290660904e-01	   0.0000000000000000e+00	   2.4457632378399133e-01	
  -4.6541550139049287e-01	   0.0000000000000000e+00	   2.4175012280720035e-01	
  -4.7727056071450652e-01	   0.0000000000000000e+00	   2.3835314411568728e-01	
  -4.8881449473892130e-01	   0.0000000000000000e+00	   2.3439906614370043e-01	
  -5.0000082011578062e-01	   0.0000000000000000e+00	   2.2990381056766587e-01	
  -5.1078449346093580e-01	   0.0000000000000000e+00	   2.2488547819521576e-01	
  -5.2112209272785592e-01	   0.0000000000000000e+00	   2.1936427607962489e-01	
  -5.3097199205288459e-01	   0.0000000000000000e+00	   2.1336243615313880e-01	
  -5.4029452936790046e-01	   0.0000000000000000e+00	   2.0690412570682948e-01	
  -5.4905216610546703e-01	   0.0000000000000000e+00	   2.0001535007744381e-01	
  -5.5720963835339621e-01	   0.0000000000000000e+00	   1.9272384793309091e-01	
  -5.6473409885007375e-01	   0.0000000000000000e+00	   1.8505897957941572e-01	
  -5.7159524924879168e-01	   0.0000000000000000e+00	   1.7705160873601103e-01	
  -5.7776546211849422e-01	   0.0000000000000000e+00	   1.6873397825911163e-01	
  -5.8321989218969339e-01	   0.0000000000000000e+00	   1.6013958031099215e-01	
  -5.8793657639759966e-01	   0.0000000000000000e+00	   1.5130302149885042e-01	
  -5.9189652231963175e-01	   0.0000000000000000e+00	   1.4225988352621452e-01	
  -5.9508378465120049e-01	   0.0000000000000000e+00	   1.3304657991798116e-01	
  -5.9748552941182020e-01	   0.0000000000000000e+00	   1.2370020939600251e-01	
  -5.9909208562302152e-01	   0.0000000000000000e+00	   1.1425840649562746e-01	
  -5.9989698424996551e-01	   0.0000000000000000e+00	   1.0475919002471021e-01	
  -5.9989698424996551e-01	   0.0000000000000000e+00	   9.5240809975289886e-02	
  -5.9909208562302152e-01	   0.0000000000000000e+00	   8.5741593504372632e-02	
  -5.9748552941182020e-01	   0.0000000000000000e+00	   7.6299790603997567e-02	
  -5.9508378465120049e-01	   0.0000000000000000e+00	   6.6953420082018988e-02	
  -5.9189652231963175e-01	   0.0000000000000000e+00	   5.7740116473785630e-02	
  -5.8793657639759966e-01	   0.0000000000000000e+00	   4.8696978501149783e-02	
  -5.8321989218969339e-01	   0.0000000000000000e+00	   3.9860419689008032e-02	
  -5.7776546211849422e-01	   0.0000000000000000e+00	   3.1266021740888494e-02	
  -5.7159524924879168e-01	   0.0000000000000000e+00	   2.2948391263989058e-02	
  -5.6473409885007375e-01	   0.0000000000000000e+00	   1.4941020420584410e-02	
  -5.5720963835339621e-01	   0.0000000000000000e+00	   7.2761520669092500e-03	
  -5.4905216610546725e-01	   0.0000000000000000e+00	  -1.5350077443689394e-05	
  -5.4029452936790046e-01	   0.0000000000000000e+00	  -6.9041257068293812e-03	
  -5.3097199205288459e-01	   0.0000000000000000e+00	  -1.3362436153138707e-02	
  -5.2112209272785592e-01	   0.0000000000000000e+00	  -1.9364276079624775e-02	
  -5.1078449346093602e-01	   0.0000000000000000e+00	  -2.4885478195215638e-02	
  -5.0000082011578084e-01	   0.0000000000000000e+00	  -2.9903810567665730e-02	
  -4.8881449473892141e-01	   0.0000000000000000e+00	  -3.4399066143700315e-02	
  -4.7727056071450663e-01	   0.0000000000000000e+00	  -3.8353144115687146e-02	
  -4.6541550139049309e-01	   0.0000000000000000e+00	  -4.1750122807200196e-02	
  -4.5329705290660910e-01	   0.0000000000000000e+00	  -4.4576323783991248e-02	
  -4.4096401197776858e-01	   0.0000000000000000e+00	  -4.6820366932216785e-02	
  -4.2846603940692207e-01	   0.0000000000000000e+00	  -4.8473216282139860e-02	
  -4.1585346011853075e-01	   0.0000000000000000e+00	  -4.9528216392791306e-02	
  -4.0317706051785762e-01	   0.0000000000000000e+00	  -4.9981119151081201e-02	
  -3.9048788399203854e-01	   0.0000000000000000e+00	  -4.9830100877451163e-02	
  -3.7783702537637703e-01	   0.0000000000000000e+00	  -4.9075769669188092e-02	
  -3.6527542521347678e-01	   0.0000000000000000e+00	  -4.7721162951831174e-02	
  -3.5285366463365508e-01	   0.0000000000000000e+00	  -4.5771735248531203e-02	
  -3.4062176168258401e-01	   0.0000000000000000e+00	  -4.3235336216611034e-02	
  -3.2862896991627366e-01	   0.0000000000000000e+00	  -4.0122179039765962e-02	
  -3.1692358007438576e-01	   0.0000000000000000e+00	  -3.6444799303177712e-02	
  -3.0555272563046915e-01	   0.0000000000000000e+00	  -3.2218004517137286e-02	
  -2.9456219300209724e-01	   0.0000000000000000e+00	  -2.7458814492427087e-02	
  -2.8399623718512462e-01	   0.0000000000000000e+00	  -2.2186392807550272e-02	
  -2.7389740355443792e-01	   0.0000000000000000e+00	  -1.6421969643763468e-02	
  -2.6430635654874757e-01	   0.0000000000000000e+00	  -1.0188756298629958e-02	
  -2.5526171592924513e-01	   0.0000000000000000e+00	  -3.5118517223167965e-03	
  -2.4679990127145562e-01	   0.0000000000000000e+00	   3.5818585470191143e-03	
  -2.3895498531646137e-01	   0.0000000000000000e+00	   1.1063810641804023e-02	
  -2.3175855677199908e-01	   0.0000000000000000e+00	   1.8903877381660480e-02	
  -2.2523959311588243e-01	   0.0000000000000000e+00	   2.7070489584929781e-02	
  -2.1942434391392723e-01	   0.0000000000000000e+00	   3.5530763186624299e-02	
  -2.1433622512221362e-01	   0.0000000000000000e+00	   4.4250631650950903e-02	
  -2.0999572479929601e-01	   0.0000000000000000e+00	   5.3194983145226998e-02	
  -2.0642032060802235e-01	   0.0000000000000000e+00	   6.2327801922838225e-02	
  -2.0362440943915416e-01	   0.0000000000000000e+00	   7.1612313345938566e-02	
  -2.0161924944016918e-01	   0.0000000000000000e+00	   8.1011131963937652e-02	
  -2.0041291468267453e-01	   0.0000000000000000e+00	   9.0486412051515364e-02	
  -1.9378007460120367e-01	   4.4789404420299751e-02	   1.0628606543221397e-01	
  -1.9452551584979855e-01	   4.4789404420299751e-02	   1.1655509124237309e-01	
  -1.9590104930302649e-01	   4.4789404420299751e-02	   1.2674728390045220e-01	
  -1.9809918986903219e-01	   4.4789404420299751e-02	   1.3681467879660589e-01	
  -2.0109428560190451e-01	   4.4789404420299751e-02	   1.4672572785211715e-01	
  -2.0491515379563768e-01	   4.4789404420299751e-02	   1.5651707122673955e-01	
  -2.0959434872431526e-01	   4.4789404420299751e-02	   1.6621301709346281e-01	
  -2.1506597278047984e-01	   4.4789404420299751e-02	   1.7570138198417326e-01	
  -2.2128754022186470e-01	   4.4789404420299751e-02	   1.8490948059234782e-01	
  -2.2826152126573956e-01	   4.4789404420299751e-02	   1.9383119465268800e-01	
  -2.3593507310977246e-01	   4.4789404420299751e-02	   2.0240687137033272e-01	
  -2.4425124403493309e-01	   4.4789404420299751e-02	   2.1058003699165886e-01	
  -2.5317712651490692e-01	   4.4789404420299751e-02	   2.1832131563150009e-01	
  -2.6277201827233138e-01	   4.4789404420299751e-02	   2.2564883461130275e-01	
  -2.7309073065714717e-01	   4.4789404420299751e-02	   2.3256929339193672e-01	
  -2.8400582213431341e-01	   4.4789404420299751e-02	   2.3899337296822049e-01	
  -2.9538952572483834e-01	   4.4789404420299751e-02	   2.4484827913442159e-01	
  -3.0719769051687684e-01	   4.4789404420299751e-02	   2.5011597077687570e-01	
  -3.1941560703455346e-01	   4.4789404420299751e-02	   2.5478722508951468e-01	
  -3.3202762829722132e-01	   4.4789404420299751e-02	   2.5885200084873933e-01	
  -3.4495625957968695e-01	   4.4789404420299751e-02	   2.6228665837875137e-01	
  -3.5819730367709274e-01	   4.4789404420299751e-02	   2.6507958749288890e-01	
  -3.7177314549363721e-01	   4.4789404420299751e-02	   2.6722405726047699e-01	
  -3.8555936700430604e-01	   4.4789404420299751e-02	   2.6869743572020977e-01	
  -3.9943342180571328e-01	   4.4789404420299751e-02	   2.6948595120319108e-01	
  -4.1334378725935261e-01	   4.4789404420299751e-02	   2.6958932366165328e-01	
  -4.2723882388015400e-01	   4.4789404420299751e-02	   2.6900922178116965e-01	
  -4.4106692187119667e-01	   4.4789404420299751e-02	   2.6774933938577183e-01	
  -4.5477665722258920e-01	   4.4789404420299751e-02	   2.6581543554074494e-01	
  -4.6831695712870802e-01	   4.4789404420299751e-02	   2.6321533684288784e-01	
  -4.8156817019188536e-01	   4.4789404420299751e-02	   2.5997659056305567e-01	
  -4.9440988140775477e-01	   4.4789404420299751e-02	   2.5613473764129741e-01	
  -5.0686516244240076e-01	   4.4789404420299751e-02	   2.5169465433248656e-01	
  -5.1893132080227633e-01	   4.4789404420299751e-02	   2.4666817691241100e-01	
  -5.3053445274293864e-01	   4.4789404420299751e-02	   2.4108654353824355e-01	
  -5.4166043037683576e-01	   4.4789404420299751e-02	   2.3496251421718650e-01	
  -5.5229620287580927e-01	   4.4789404420299751e-02	   2.2830822884687813e-01	
  -5.6240089972273988e-01	   4.4789404420299751e-02	   2.2114658404284515e-01	
  -5.7186320514872058e-01	   4.4789404420299751e-02	   2.1354881709590492e-01	
  -5.8057417174831250e-01	   4.4789404420299751e-02	   2.0559691286668005e-01	
  -5.8857916951829292e-01	   4.4789404420299751e-02	   1.9728189119713044e-01	
  -5.9592578264534179e-01	   4.4789404420299751e-02	   1.8858534382483408e-01	
  -6.0258328595460531e-01	   4.4789404420299751e-02	   1.7953156675718052e-01	
  -6.0851943771370587e-01	   4.4789404420299751e-02	   1.7013830730598906e-01	
